"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000164944",1262.38016804964,-0.491801945788347,0.0585187391548294,-8.40417877916223,4.308659056083e-17,2.60036925342143e-16,"VIRMA","25962","vir like m6A methyltransferase associated"
"ENSG00000137845",4389.09121515187,0.358418753887356,0.0426665454024193,8.40046341945069,4.4472006823294e-17,2.6828834898146e-16,"ADAM10","102","ADAM metallopeptidase domain 10"
"ENSG00000196505",432.957244933122,0.778362151488691,0.0927083616448478,8.39581390156027,4.62677962614495e-17,2.7900768465681e-16,"GDAP2","54834","ganglioside induced differentiation associated protein 2"
"ENSG00000119446",653.520972049879,0.661790251053891,0.0788363972356612,8.39447608286359,4.67976262780198e-17,2.82087286742518e-16,"RBM18","92400","RNA binding motif protein 18"
"ENSG00000130741",2534.8389937859,-0.395962908239418,0.0471967878414551,-8.38961561472254,4.87734223170985e-17,2.93876818523875e-16,"EIF2S3","1968","eukaryotic translation initiation factor 2 subunit gamma"
"ENSG00000085511",526.439594036758,0.777885338755912,0.0927238097342854,8.38927284141003,4.89158262313346e-17,2.94614404167311e-16,"MAP3K4","4216","mitogen-activated protein kinase kinase kinase 4"
"ENSG00000166582",132.095734395092,-1.43546436725811,0.171189714818181,-8.38522553053325,5.0628593928133e-17,3.04805644327134e-16,"CENPV","201161","centromere protein V"
"ENSG00000030582",4401.32401386712,0.4047701433435,0.0482839754674353,8.3831155041592,5.15448501015814e-17,3.10195182032301e-16,"GRN","2896","granulin precursor"
"ENSG00000031823",883.616935745458,-0.583649110514272,0.0696276317162601,-8.38243519315297,5.18437399665064e-17,3.11866546786274e-16,"RANBP3","8498","RAN binding protein 3"
"ENSG00000137054",441.668363724146,-0.820094840370027,0.0978650728449196,-8.37985214264928,5.29942332212575e-17,3.18657286501385e-16,"POLR1E","64425","RNA polymerase I subunit E"
"ENSG00000053372",691.597771017374,-0.64251379451605,0.076690400904858,-8.37802106828403,5.38250120009737e-17,3.23520810306016e-16,"MRTO4","51154","MRT4 homolog, ribosome maturation factor"
"ENSG00000086065",1312.55087281674,0.510558722698169,0.0609448789711794,8.37738512762673,5.41165402359911e-17,3.25140468812897e-16,"CHMP5","51510","charged multivesicular body protein 5"
"ENSG00000166173",1337.55525267777,-0.496292943561674,0.059255857603992,-8.37542419651419,5.50253113739879e-17,3.30465786075727e-16,"LARP6","55323","La ribonucleoprotein 6, translational regulator"
"ENSG00000106948",198.724496258078,-1.14361036287057,0.136583816648612,-8.37295655467537,5.61903256385194e-17,3.37325058761914e-16,"AKNA","80709","AT-hook transcription factor"
"ENSG00000116667",195.649238636549,-1.14323662141889,0.136571912187995,-8.37094980295212,5.71556549095677e-17,3.42980473150329e-16,"C1orf21","81563","chromosome 1 open reading frame 21"
"ENSG00000070366",869.140517630658,0.56447869635862,0.0674368321275244,8.37048061942143,5.73836999414518e-17,3.44208778891786e-16,"SMG6","23293","SMG6 nonsense mediated mRNA decay factor"
"ENSG00000164920",82.7487285662372,1.86380525506168,0.222753243256709,8.36712959960704,5.90387522005727e-17,3.53992322999203e-16,"OSR2","116039","odd-skipped related transciption factor 2"
"ENSG00000164056",77.7355220079741,2.05081062057116,0.245448433841592,8.355362421643,6.52321217019323e-17,3.90968283710077e-16,"SPRY1","10252","sprouty RTK signaling antagonist 1"
"ENSG00000188157",9128.439421961,0.389908792022775,0.0467163395511376,8.34630443585944,7.04321148757893e-17,4.21962808552594e-16,"AGRN","375790","agrin"
"ENSG00000100311",37.763050005029,3.53880768311662,0.424213409651259,8.34204577838743,7.30161747427842e-17,4.37266307744475e-16,"PDGFB","5155","platelet derived growth factor subunit B"
"ENSG00000162298",952.077213849832,0.565549972229813,0.0678127881944807,8.33987198119429,7.43710054715785e-17,4.45198975889571e-16,"SYVN1","84447","synoviolin 1"
"ENSG00000107201",504.837262490317,0.777130046247422,0.0932039036796826,8.33795598216803,7.55856986297298e-17,4.5228665302678e-16,"RIGI","23586","RNA sensor RIG-I"
"ENSG00000112078",2167.18931212612,-0.423424751602205,0.0507978451783955,-8.33548647812111,7.71801972682597e-17,4.6164031953718e-16,"KCTD20","222658","potassium channel tetramerization domain containing 20"
"ENSG00000162852",727.88039665662,-0.620150712392364,0.0744209758468539,-8.33300968356732,7.88127129854552e-17,4.71213697354823e-16,"CNST","163882","consortin, connexin sorting protein"
"ENSG00000120217",130.192873236647,-1.42211425041631,0.170736070044276,-8.32931348394935,8.13124923584887e-17,4.8596249488216e-16,"CD274","29126","CD274 molecule"
"ENSG00000077782",4699.08501396401,0.350525833219724,0.042107824620346,8.32448212131941,8.46982122108901e-17,5.059919949591e-16,"FGFR1","2260","fibroblast growth factor receptor 1"
"ENSG00000130695",135.022822382968,-1.32780910729845,0.159627893961241,-8.31815213712494,8.93452841558548e-17,5.33537600441243e-16,"CEP85","64793","centrosomal protein 85"
"ENSG00000088836",73.1794028312979,2.16248038000539,0.26007788290045,8.31474155314133,9.19524338349228e-17,5.48884151421261e-16,"SLC4A11","83959","solute carrier family 4 member 11"
"ENSG00000124181",1765.31237145799,0.469385098677018,0.0564610632010436,8.3134300359463,9.29748445208424e-17,5.54762452853513e-16,"PLCG1","5335","phospholipase C gamma 1"
"ENSG00000167992",55.6714717701501,2.35171731537328,0.282900928569723,8.31286531035082,9.34185290415664e-17,5.5718424970239e-16,"VWCE","220001","von Willebrand factor C and EGF domains"
"ENSG00000104218",330.517515145,0.904377678460078,0.108823023459919,8.31053622391928,9.5270576406901e-17,5.68000709985804e-16,"CSPP1","79848","centrosome and spindle pole associated protein 1"
"ENSG00000188313",216.029382519661,1.05458314300298,0.126964311586704,8.30613839293581,9.88669172986268e-17,5.89203650281909e-16,"PLSCR1","5359","phospholipid scramblase 1"
"ENSG00000221968",644.153096756891,-0.700137745308032,0.0843495546566799,-8.30043203141661,1.03733471725983e-16,6.17956308123497e-16,"FADS3","3995","fatty acid desaturase 3"
"ENSG00000168092",1782.95478081611,-0.492276338328312,0.059318450443808,-8.29887386884192,1.05102881265047e-16,6.2586111680172e-16,"PAFAH1B2","5049","platelet activating factor acetylhydrolase 1b catalytic subunit 2"
"ENSG00000006634",193.380689453805,-1.13191308771513,0.1364399542318,-8.29605297134667,1.07627558000603e-16,6.40636086354155e-16,"DBF4","10926","DBF4 zinc finger"
"ENSG00000125148",15455.1271021479,0.389229728855505,0.0469274665368458,8.29428387210922,1.09241298577989e-16,6.49979111200004e-16,"MT2A","4502","metallothionein 2A"
"ENSG00000254858",222.186990604131,-1.07873135729407,0.130119078513499,-8.29033966131383,1.1292552519261e-16,6.71628890350562e-16,"MPV17L2","84769","MPV17 mitochondrial inner membrane protein like 2"
"ENSG00000186432",2470.74229651176,-0.39897995537601,0.0481591314875683,-8.28461691588025,1.1848986234296e-16,7.04438721746891e-16,"KPNA4","3840","karyopherin subunit alpha 4"
"ENSG00000076685",647.999021962056,-0.629934451269788,0.0760408476777315,-8.28415871873905,1.18946890229954e-16,7.06870672664943e-16,"NT5C2","22978","5'-nucleotidase, cytosolic II"
"ENSG00000178951",1083.19170107033,0.550942390410772,0.0665151695400986,8.28295852239597,1.20152279491114e-16,7.13746189093123e-16,"ZBTB7A","51341","zinc finger and BTB domain containing 7A"
"ENSG00000111321",1396.74170207386,-0.504891813337853,0.0609594322390194,-8.28242315903129,1.20693836191518e-16,7.1667435849742e-16,"LTBR","4055","lymphotoxin beta receptor"
"ENSG00000088256",1368.89657516518,-0.50722962935828,0.0612553848932368,-8.28057207121202,1.22584951552878e-16,7.27610558190217e-16,"GNA11","2767","G protein subunit alpha 11"
"ENSG00000035499",53.6399081364249,-2.32435911200721,0.280737384860244,-8.27947839282008,1.23715978671289e-16,7.3402821805856e-16,"DEPDC1B","55789","DEP domain containing 1B"
"ENSG00000151552",236.837569933135,-0.998703186022244,0.120658510836851,-8.27710518798501,1.2620573463418e-16,7.4849904106179e-16,"QDPR","5860","quinoid dihydropteridine reductase"
"ENSG00000115756",815.025652863509,0.682798970113964,0.082503922346653,8.27595768410959,1.27427249131378e-16,7.55439580731394e-16,"HPCAL1","3241","hippocalcin like 1"
"ENSG00000157796",334.509231043885,0.861251904671566,0.104067689489492,8.2758818697376,1.27508362586907e-16,7.55616504948063e-16,"WDR19","57728","WD repeat domain 19"
"ENSG00000064995",371.625614422979,0.81510523242035,0.0985916135119722,8.26749054392309,1.36808089362425e-16,8.10400973080154e-16,"TAF11","6882","TATA-box binding protein associated factor 11"
"ENSG00000120889",4323.85090535044,0.352433649750798,0.0426415699243054,8.26502519434476,1.39665243659128e-16,8.26993315005313e-16,"TNFRSF10B","8795","TNF receptor superfamily member 10b"
"ENSG00000175938",143.654517307306,1.39896352279866,0.169280554423618,8.26417143754036,1.40668333950544e-16,8.32598355728159e-16,"ORAI3","93129","ORAI calcium release-activated calcium modulator 3"
"ENSG00000139269",34.6708234276748,-3.70718034609458,0.449139631735465,-8.25395953541246,1.53231254089059e-16,9.06592622546992e-16,"INHBE","83729","inhibin subunit beta E"
"ENSG00000146592",135.601315604769,-1.36613014221637,0.165551525409507,-8.2519936849698,1.55773656160513e-16,9.2126490549504e-16,"CREB5","9586","cAMP responsive element binding protein 5"
"ENSG00000107738",124.453768319004,-1.49735140310886,0.181575299498198,-8.24644875843216,1.63171058678222e-16,9.6462698066572e-16,"VSIR","64115","V-set immunoregulatory receptor"
"ENSG00000166181",1505.56321920281,-0.496016383307499,0.0601494554904174,-8.24639856276872,1.63239581173635e-16,9.64645127240187e-16,"API5","8539","apoptosis inhibitor 5"
"ENSG00000136859",1439.43070755408,0.523310369608481,0.0634760455981037,8.2442181877838,1.66243567201451e-16,9.82003083533063e-16,"ANGPTL2","23452","angiopoietin like 2"
"ENSG00000164039",253.633626105824,1.01531407348333,0.123187109016991,8.24204806481248,1.69287529776488e-16,9.99583178624149e-16,"BDH2","56898","3-hydroxybutyrate dehydrogenase 2"
"ENSG00000163655",912.512994098221,-0.564052245132091,0.0684542934845354,-8.23983736329872,1.72444902142699e-16,1.01781856939491e-15,"GMPS","8833","guanine monophosphate synthase"
"ENSG00000154727",669.943631654973,0.637821400524277,0.0774811579402314,8.23195493562821,1.84182548261572e-16,1.0866622883423e-15,"GABPA","2551","GA binding protein transcription factor subunit alpha"
"ENSG00000177105",562.24907631962,-0.69347476520102,0.0842972261564105,-8.22654311203909,1.92693747272883e-16,1.13642274802231e-15,"RHOG","391","ras homolog family member G"
"ENSG00000204520",1155.88956205018,0.519649843290343,0.0631697338664931,8.22624715165974,1.93170225698242e-16,1.13877711453628e-15,"MICA","100507436","MHC class I polypeptide-related sequence A"
"ENSG00000242802",903.409420522123,0.568333308091559,0.0691061757923155,8.22405959489884,1.96728264917756e-16,1.15928875184242e-15,"AP5Z1","9907","adaptor related protein complex 5 subunit zeta 1"
"ENSG00000127914",1438.04935556944,0.609925345538685,0.074189517368247,8.22117958405445,2.01511253923963e-16,1.18699954449695e-15,"AKAP9","10142","A-kinase anchoring protein 9"
"ENSG00000140450",548.803192051017,-0.697491478456334,0.0848762611997007,-8.21774508675923,2.07365152022549e-16,1.22099385158143e-15,"ARRDC4","91947","arrestin domain containing 4"
"ENSG00000139433",806.289385778522,-0.585000131420283,0.0712157083150097,-8.21448168194356,2.13082620039473e-16,1.25415800884255e-15,"GLTP","51228","glycolipid transfer protein"
"ENSG00000145919",1025.57806411176,0.532086778599102,0.0648069375137144,8.21033671721491,2.20569068055693e-16,1.29770336327537e-15,"BOD1","91272","biorientation of chromosomes in cell division 1"
"ENSG00000131724",1911.22799075447,0.442361267340591,0.0538813293428824,8.20991747485581,2.2134057157809e-16,1.30172280284034e-15,"IL13RA1","3597","interleukin 13 receptor subunit alpha 1"
"ENSG00000181830",1244.83095257809,0.513050796447918,0.0625081233550578,8.20774595221319,2.25379452423223e-16,1.32494709605643e-15,"SLC35C1","55343","solute carrier family 35 member C1"
"ENSG00000128602",814.165147205335,0.588623356577174,0.0717473767772411,8.20410979490877,2.32305732562569e-16,1.36512036942071e-15,"SMO","6608","smoothened, frizzled class receptor"
"ENSG00000170153",312.344122629072,-0.92099481537606,0.11228455103828,-8.2023288765885,2.35774222106867e-16,1.38495037282224e-15,"RNF150","57484","ring finger protein 150"
"ENSG00000148120",278.427812811192,-0.917558512742253,0.111896882215675,-8.20003644939549,2.40314154773799e-16,1.41105578209412e-15,"AOPEP","84909","aminopeptidase O (putative)"
"ENSG00000074590",508.044293289924,-0.727214874661226,0.0886949194032849,-8.19905897151413,2.4227606133528e-16,1.42200899719608e-15,"NUAK1","9891","NUAK family kinase 1"
"ENSG00000120437",308.285715335448,-0.883522392876071,0.107797898456569,-8.19610034635358,2.48311072729591e-16,1.45685055329964e-15,"ACAT2","39","acetyl-CoA acetyltransferase 2"
"ENSG00000214753",651.789065922467,-0.619824619955238,0.0756433977722705,-8.19403461781637,2.52612359617477e-16,1.48149660009645e-15,"HNRNPUL2","221092","heterogeneous nuclear ribonucleoprotein U like 2"
"ENSG00000144713",6206.97844387565,-0.322494280011473,0.0393652477831328,-8.19235996654023,2.56153174117738e-16,1.50166486879364e-15,"RPL32","6161","ribosomal protein L32"
"ENSG00000050165",19741.0678615196,0.301713131446602,0.036840054540676,8.18981229013853,2.61633906095871e-16,1.53318509266042e-15,"DKK3","27122","dickkopf WNT signaling pathway inhibitor 3"
"ENSG00000119042",239.04445937625,-0.9880397903574,0.120668308543163,-8.18806364559239,2.65462439782911e-16,1.55500216117668e-15,"SATB2","23314","SATB homeobox 2"
"ENSG00000129925",2332.8649248387,0.428961984953877,0.0523948064446097,8.18710887704802,2.67576090874827e-16,1.56676059885308e-15,"PGAP6","58986","post-GPI attachment to proteins 6"
"ENSG00000180891",638.798013833243,-0.683284287847604,0.0834610725696037,-8.18686205209942,2.68125201040021e-16,1.56935234826363e-15,"CUEDC1","404093","CUE domain containing 1"
"ENSG00000174839",283.331998459571,0.962672696212445,0.117605798568559,8.18558870336018,2.70975707738409e-16,1.58540689982083e-15,"DENND6A","201627","DENN domain containing 6A"
"ENSG00000146247",1094.90516231246,0.517384872567059,0.0632250142165848,8.1832306244281,2.76333579477404e-16,1.61611281521348e-15,"PHIP","55023","pleckstrin homology domain interacting protein"
"ENSG00000197785",708.708441641375,-0.664367837986057,0.0811918784372497,-8.1826883522534,2.77580386149515e-16,1.62276070252739e-15,"ATAD3A","55210","ATPase family AAA domain containing 3A"
"ENSG00000128016",324.967830886991,0.917382192138083,0.112196988173695,8.17653135855892,2.92131522183418e-16,1.7071508223391e-15,"ZFP36","7538","ZFP36 ring finger protein"
"ENSG00000196639",252.575118263415,-1.06831129082924,0.130678300155365,-8.17512386952622,2.9556206731453e-16,1.72651357434861e-15,"HRH1","3269","histamine receptor H1"
"ENSG00000160584",724.465420918311,0.622092472123679,0.0761247522729605,8.17201309099887,3.03285614592033e-16,1.7709284420988e-15,"SIK3","23387","SIK family kinase 3"
"ENSG00000160685",405.921295938792,-0.770055294977672,0.0942494260868092,-8.17039770903651,3.0737446880132e-16,1.79409303809658e-15,"ZBTB7B","51043","zinc finger and BTB domain containing 7B"
"ENSG00000198355",530.293831588468,0.782418976686246,0.0957859466065259,8.16841096638428,3.12477877439672e-16,1.82315873226678e-15,"PIM3","415116","Pim-3 proto-oncogene, serine/threonine kinase"
"ENSG00000198646",743.850564669776,-0.639575805942745,0.0783102688126188,-8.16720227934761,3.15623435143933e-16,1.84078282040019e-15,"NCOA6","23054","nuclear receptor coactivator 6"
"ENSG00000119685",280.442663960765,-0.932356445122346,0.114177077734533,-8.16588113500434,3.1909736466489e-16,1.8603073419427e-15,"TTLL5","23093","tubulin tyrosine ligase like 5"
"ENSG00000142459",712.479465955641,-0.597030183233278,0.0731429944774546,-8.1625067102948,3.28142344066443e-16,1.91228227238088e-15,"EVI5L","115704","ecotropic viral integration site 5 like"
"ENSG00000248905",1239.53782051825,-1.17858773502001,0.144393869001416,-8.16231148296507,3.28673305128515e-16,1.91461943517157e-15,"FMN1","342184","formin 1"
"ENSG00000175582",2823.22187041165,0.379295101980581,0.0464776657184994,8.16080360571145,3.32802916702906e-16,1.93790967458216e-15,"RAB6A","5870","RAB6A, member RAS oncogene family"
"ENSG00000183963",2224.45487539845,-0.476342639542315,0.058376038270218,-8.15990008327326,3.35301844667779e-16,1.9516898051792e-15,"SMTN","6525","smoothelin"
"ENSG00000109452",246.454636517739,1.00376423676907,0.123043662487088,8.15778900334998,3.41212901906184e-16,1.98531217856034e-15,"INPP4B","8821","inositol polyphosphate-4-phosphatase type II B"
"ENSG00000276023",951.671811148725,-0.588003422250023,0.0720902089498261,-8.15649490847317,3.44887040411912e-16,2.00589786960961e-15,"DUSP14","11072","dual specificity phosphatase 14"
"ENSG00000107937",1316.38120602036,-0.513893602294009,0.0630113321882438,-8.15557431413721,3.47524460672479e-16,2.02044003999645e-15,"GTPBP4","23560","GTP binding protein 4"
"ENSG00000134369",5412.97883261744,0.385776770741092,0.0473182215243469,8.15281636362001,3.5554529801709e-16,2.06625654659932e-15,"NAV1","89796","neuron navigator 1"
"ENSG00000049239",1601.45954658721,-0.444676869370195,0.0545653741600486,-8.14943315638027,3.65634068507461e-16,2.1240500203638e-15,"H6PD","9563","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase"
"ENSG00000162430",3488.25103092595,0.395447610874504,0.0485527288156569,8.14470412931731,3.80210438294014e-16,2.20785714719353e-15,"SELENON","57190","selenoprotein N"
"ENSG00000140740",1713.38510259456,-0.439364990887994,0.0539677027208401,-8.14125798833252,3.91191829657603e-16,2.27073067565725e-15,"UQCRC2","7385","ubiquinol-cytochrome c reductase core protein 2"
"ENSG00000196072",648.086324026136,-0.679635931627526,0.0834864266775502,-8.14067578017784,3.93077696951244e-16,2.28077917231002e-15,"BLOC1S2","282991","biogenesis of lysosomal organelles complex 1 subunit 2"
"ENSG00000069275",4925.0593030549,-0.365996117749152,0.0449605381237288,-8.14038561420132,3.94020934678256e-16,2.28535243419447e-15,"NUCKS1","64710","nuclear casein kinase and cyclin dependent kinase substrate 1"
"ENSG00000162923",3368.66218490982,0.364402485273842,0.0447675333588261,8.13988303427486,3.95659943573072e-16,2.293956037915e-15,"WDR26","80232","WD repeat domain 26"
"ENSG00000176407",978.677098425673,-0.531923629575627,0.0654388450381629,-8.12856078473601,4.3441727086898e-16,2.51767272436769e-15,"KCMF1","56888","potassium channel modulatory factor 1"
"ENSG00000095564",1012.81438630068,0.533242403251646,0.065609269560289,8.1275467144417,4.38065825795231e-16,2.53782002380901e-15,"BTAF1","9044","B-TFIID TATA-box binding protein associated factor 1"
"ENSG00000003402",964.677821439405,0.546422720419268,0.0672783492467802,8.12182115846754,4.59239718866386e-16,2.65944006941171e-15,"CFLAR","8837","CASP8 and FADD like apoptosis regulator"
"ENSG00000177058",309.201053549338,0.887863171105324,0.109328617130162,8.12105004537167,4.62167393023163e-16,2.67534290588192e-15,"SLC38A9","153129","solute carrier family 38 member 9"
"ENSG00000073969",1019.19647186602,-0.553844317272868,0.0682343427216248,-8.11679713150287,4.78647898765501e-16,2.76965556812169e-15,"NSF","4905","N-ethylmaleimide sensitive factor, vesicle fusing ATPase"
"ENSG00000168005",571.359520836088,0.711973464768557,0.0877265428994923,8.11582721986731,4.82486759387575e-16,2.79077310041369e-15,"SPINDOC","144097","spindlin interactor and repressor of chromatin binding"
"ENSG00000063660",9884.36242507103,0.354005114416083,0.0436347407543611,8.11291893330892,4.94180418953431e-16,2.85728953100654e-15,"GPC1","2817","glypican 1"
"ENSG00000110330",2075.73956812202,0.469490604715367,0.0579473103803161,8.10202581679868,5.40514694603075e-16,3.12396296825887e-15,"BIRC2","329","baculoviral IAP repeat containing 2"
"ENSG00000118292",219.709147578939,1.04869292050355,0.129469075090098,8.09994911737615,5.49821794154512e-16,3.176508664151e-15,"C1orf54","79630","chromosome 1 open reading frame 54"
"ENSG00000163545",295.071463812346,-0.951894517970947,0.11753612181268,-8.09874022802966,5.553121823076e-16,3.20697137258989e-15,"NUAK2","81788","NUAK family kinase 2"
"ENSG00000100522",842.22372596345,-0.571546129563074,0.0705769383159981,-8.09819954223657,5.57785255613988e-16,3.21999181247119e-15,"GNPNAT1","64841","glucosamine-phosphate N-acetyltransferase 1"
"ENSG00000181274",110.566500107895,1.47078807887104,0.181662703661214,8.09625778560436,5.66756570132749e-16,3.27050052099313e-15,"FRAT2","23401","FRAT regulator of WNT signaling pathway 2"
"ENSG00000143862",675.598795849759,0.635977051818219,0.0785715073903024,8.09424526704083,5.76204864641849e-16,3.32372105483036e-15,"ARL8A","127829","ADP ribosylation factor like GTPase 8A"
"ENSG00000231500",11934.3442920573,-0.317537384766276,0.0392302517687432,-8.09419696407034,5.76433532459925e-16,3.32373920242347e-15,"RPS18","6222","ribosomal protein S18"
"ENSG00000160072",423.792449298593,-0.791803457110139,0.0978592141321795,-8.09125092748693,5.90550517273611e-16,3.40380661852893e-15,"ATAD3B","83858","ATPase family AAA domain containing 3B"
"ENSG00000072133",310.316957434547,0.911039696114892,0.112672847850275,8.08570754620068,6.18043313084655e-16,3.5608766021273e-15,"RPS6KA6","27330","ribosomal protein S6 kinase A6"
"ENSG00000119969",136.484017510997,-1.34095011436928,0.165884595062226,-8.08363256314592,6.28655516764457e-16,3.62060375383922e-15,"HELLS","3070","helicase, lymphoid specific"
"ENSG00000124155",2139.08399957325,0.429650764995966,0.0531687410026478,8.08089032942437,6.4295613784259e-16,3.7015185779391e-15,"PIGT","51604","phosphatidylinositol glycan anchor biosynthesis class T"
"ENSG00000173264",524.651424657508,0.698481591418835,0.0864437565687467,8.08018553501142,6.46683089332128e-16,3.72152103497732e-15,"GPR137","56834","G protein-coupled receptor 137"
"ENSG00000144366",638.021237192912,0.660893579831163,0.0817974447289332,8.07963600845092,6.49603746478284e-16,3.73686963918694e-15,"GULP1","51454","GULP PTB domain containing engulfment adaptor 1"
"ENSG00000112852",50.949124547636,2.45351155593804,0.303736915381822,8.07775226417169,6.59714570184651e-16,3.79355182808482e-15,"PCDHB2","56133","protocadherin beta 2"
"ENSG00000143367",361.798834423048,-0.882868809323243,0.109343615981203,-8.07426022452936,6.78869598068729e-16,3.90217634022501e-15,"TUFT1","7286","tuftelin 1"
"ENSG00000164754",2051.55609187451,-0.420884016607435,0.0521278171891689,-8.07407713006802,6.79888914400973e-16,3.90651182083491e-15,"RAD21","5885","RAD21 cohesin complex component"
"ENSG00000088888",2403.61060801318,-0.418227596267383,0.0518416693452413,-8.06740217955142,7.18096979042191e-16,4.1244400924099e-15,"MAVS","57506","mitochondrial antiviral signaling protein"
"ENSG00000144840",213.76707314885,-1.08006597236992,0.133905487969171,-8.06588280099905,7.27085354046832e-16,4.17443862405228e-15,"RABL3","285282","RAB, member of RAS oncogene family like 3"
"ENSG00000120686",2023.21092524529,0.437415168800803,0.0542454792009065,8.06362438390061,7.40650959349142e-16,4.25066738274442e-15,"UFM1","51569","ubiquitin fold modifier 1"
"ENSG00000071282",166.652902074368,-1.18154492485028,0.14655690700429,-8.06202142909369,7.50430416385874e-16,4.30511618399961e-15,"LMCD1","29995","LIM and cysteine rich domains 1"
"ENSG00000144445",131.383992480882,1.40696820673824,0.174553911746537,8.06036480454959,7.60670986060769e-16,4.3621669231765e-15,"KANSL1L","151050","KAT8 regulatory NSL complex subunit 1 like"
"ENSG00000160957",185.177124942723,-1.12839939691928,0.140113981047914,-8.05343898217703,8.04995395025044e-16,4.61455547719918e-15,"RECQL4","9401","RecQ like helicase 4"
"ENSG00000185404",269.584228604384,-0.938827617793342,0.116627159720697,-8.0498197850456,8.29160368966118e-16,4.75123076120631e-15,"SP140L","93349","SP140 nuclear body protein like"
"ENSG00000163291",545.548992652347,0.742518080364322,0.0922764545194392,8.04666893880173,8.50779180368371e-16,4.8732155306137e-15,"PAQR3","152559","progestin and adipoQ receptor family member 3"
"ENSG00000110046",718.716294747929,0.673964245102699,0.0837739386327959,8.04503472203771,8.62209734330331e-16,4.93677042135215e-15,"ATG2A","23130","autophagy related 2A"
"ENSG00000161638",15748.0145777201,-0.327581650116377,0.0407312812837016,-8.04250786599874,8.80182355109267e-16,5.03771943673801e-15,"ITGA5","3678","integrin subunit alpha 5"
"ENSG00000065413",235.571887340228,0.980853802338165,0.121985128703458,8.04076540118746,8.9279038485543e-16,5.10789778416123e-15,"ANKRD44","91526","ankyrin repeat domain 44"
"ENSG00000242247",1223.64864947423,-0.524528496069721,0.0652476065568702,-8.03904577882928,9.05407530354991e-16,5.17807379991147e-15,"ARFGAP3","26286","ADP ribosylation factor GTPase activating protein 3"
"ENSG00000175899",287.430077187106,0.899044291980532,0.111842514903976,8.0384842271512,9.09565650227064e-16,5.19983652174029e-15,"A2M","2","alpha-2-macroglobulin"
"ENSG00000198715",636.990570352512,0.635597119458455,0.0790945471524866,8.0359157785313,9.28825308186126e-16,5.30788188912258e-15,"GLMP","112770","glycosylated lysosomal membrane protein"
"ENSG00000084092",464.900849464893,0.754589748026568,0.0939817535778587,8.02910904829449,9.81830596773338e-16,5.60861214544397e-15,"NOA1","84273","nitric oxide associated 1"
"ENSG00000169230",890.861235570296,-0.553292621217151,0.0689165852195783,-8.0284393002683,9.87204342211493e-16,5.6371242136819e-15,"PRELID1","27166","PRELI domain containing 1"
"ENSG00000178035",1461.43235803224,-0.461837793792778,0.0575306824596487,-8.02767799802661,9.93347868560989e-16,5.67000808940816e-15,"IMPDH2","3615","inosine monophosphate dehydrogenase 2"
"ENSG00000100284",808.131941527458,0.561912374996852,0.07001327633919,8.02579745410829,1.00868529755222e-15,5.75532478332348e-15,"TOM1","10043","target of myb1 membrane trafficking protein"
"ENSG00000154174",1377.85918604475,-0.466947136309846,0.0581927491321527,-8.0241463631394,1.02234351620182e-15,5.83099796508606e-15,"TOMM70","9868","translocase of outer mitochondrial membrane 70"
"ENSG00000144224",2423.37998564492,0.430158520343363,0.0536233368745705,8.02185289866499,1.04161836233989e-15,5.93863498033475e-15,"UBXN4","23190","UBX domain protein 4"
"ENSG00000005483",1207.58638822184,0.517862335301706,0.0645730784268712,8.01978700594526,1.05928684468705e-15,6.03703384261319e-15,"KMT2E","55904","lysine methyltransferase 2E (inactive)"
"ENSG00000115464",1907.80782118233,-0.484599143955621,0.0604277000724654,-8.01948681439945,1.06187867075404e-15,6.04946573234365e-15,"USP34","9736","ubiquitin specific peptidase 34"
"ENSG00000080546",376.458797716447,0.796178025540446,0.0992861630230439,8.01902300681774,1.06589543008798e-15,6.07000264630475e-15,"SESN1","27244","sestrin 1"
"ENSG00000111737",981.357753676739,-0.542114667778757,0.0676394185054731,-8.01477422126111,1.10339517494545e-15,6.28112711021479e-15,"RAB35","11021","RAB35, member RAS oncogene family"
"ENSG00000114439",1032.75203493786,-0.600922376121302,0.0749869626768749,-8.01369137606928,1.11315833837428e-15,6.33425775712749e-15,"BBX","56987","BBX high mobility group box domain containing"
"ENSG00000107833",284.810843345848,-0.898517472978525,0.112154729854621,-8.01140954236363,1.13401129409595e-15,6.45042780871715e-15,"NPM3","10360","nucleophosmin/nucleoplasmin 3"
"ENSG00000068001",765.265891848195,0.59163262695146,0.0738622049413817,8.00995079176137,1.14754350168351e-15,6.5248827653594e-15,"HYAL2","8692","hyaluronidase 2"
"ENSG00000137975",33.5214982464307,3.78953533144023,0.473173305309945,8.00876822279302,1.15863033290345e-15,6.58538135222951e-15,"CLCA2","9635","chloride channel accessory 2"
"ENSG00000163399",5627.86774445314,0.337183381003061,0.0421027029243559,8.0085922656525,1.16028896075196e-15,6.59226626968482e-15,"ATP1A1","476","ATPase Na+/K+ transporting subunit alpha 1"
"ENSG00000123091",2727.75350625151,0.376810478520096,0.0470623207954445,8.00662764078075,1.17896773728167e-15,6.69580983123593e-15,"RNF11","26994","ring finger protein 11"
